id,data,cidade_id,local,bairro,via,numero,latitude,longitude,natureza_id,hora,periodo
1126,2015-07-18,1,"Jardim das Primaveras, Avenida das Palmeiras",Jardim das Primaveras,Avenida das Palmeiras,,-11.8485476,-55.49847790000001,6,21:15:00,18:00 - 23:59
1127,2015-07-07,1,"Vila Santana, Projetada 07",Vila Santana,Projetada 07,,,,5,21:20:00,18:00 - 23:59
1128,2015-07-14,1,"Jardim Botânico, Rua das Orquídeas",Jardim Botânico,Rua das Orquídeas,,-11.8481251,-55.501288999999986,6,21:20:00,18:00 - 23:59
1129,2015-07-04,1,"Jardim das Violetas, Avenida dos Pinheiros",Jardim das Violetas,Avenida dos Pinheiros,,-11.8296759,-55.50679930000001,6,21:30:00,18:00 - 23:59
1131,2015-07-23,1,"Jardim Imperial, Rua das Gardênias, 180",Jardim Imperial,Rua das Gardênias,180,-11.8447723,-55.51951459999998,6,21:30:00,18:00 - 23:59
1132,2015-07-25,1,"Jardim Jacarandás, Rua das Samambaias, 121",Jardim Jacarandás,Rua das Samambaias,121,-11.8764632,-55.50174190000001,6,21:30:00,18:00 - 23:59
1133,2015-07-28,1,"Comunidade Vitória, Rua Principal, 19",Comunidade Vitória,Rua Principal,19,,,7,21:30:00,18:00 - 23:59
1134,2015-07-29,1,"Vila América, Rua 12",Vila América,Rua 12,,-11.8304708,-55.478335000000015,3,21:30:00,18:00 - 23:59
1135,2015-07-30,1,"São Cristóvão, Rua dos Manacás",São Cristóvão,Rua dos Manacás,,-11.8884311,-55.50386040000001,6,21:30:00,18:00 - 23:59
1136,2015-07-18,1,"Jardim das Violetas, Rua Guapuruvus",Jardim das Violetas,Rua Guapuruvus,,-11.8322781,-55.507525699999974,5,21:45:00,18:00 - 23:59
1137,2015-07-21,1,"Centro, Avenida Governador Júlio Campos",Centro,Avenida Governador Júlio Campos,,-11.8559949,-55.5040242,7,21:45:00,18:00 - 23:59
1138,2015-07-16,1,"Daury Riva, Avenida União do Norte",Daury Riva,Avenida União do Norte,,,,5,21:50:00,18:00 - 23:59
1139,2015-07-31,1,"Jardim Botânico, Rua dos Coqueiros, 87",Jardim Botânico,Rua dos Coqueiros,87,-11.8690973,-55.51104809999998,6,21:50:00,18:00 - 23:59
1140,2015-07-24,1,"Parque das Araras, Avenida Perimetral Norte, 5152",Parque das Araras,Avenida Perimetral Norte,5152,-11.8223426,-55.50884099999996,6,21:55:00,18:00 - 23:59
1141,2015-07-03,1,"Centro, Rua das Primaveras",Centro,Rua das Primaveras,,-11.85881113,-55.50097344,3,22:00:00,18:00 - 23:59
1142,2015-07-03,1,"Jardim das Oliveiras, Avenida dos Pinheiros",Jardim das Oliveiras,Avenida dos Pinheiros,,-11.8308749,-55.50119689999997,6,22:00:00,18:00 - 23:59
1143,2015-07-09,1,"Setor Industrial Norte, BR 163",Setor Industrial Norte,BR 163,,-11.8365514,-55.48881349999999,3,22:00:00,18:00 - 23:59
1144,2015-07-12,1,"Altos da Gloria, Br 163",Altos da Gloria,Br 163,,-11.97928728,-55.51821864,3,22:00:00,18:00 - 23:59
1145,2015-07-14,1,"Nossa Senhora Aparecida, Avenida André Maggi",Nossa Senhora Aparecida,Avenida André Maggi,,-11.834757,-55.5164532,6,22:00:00,18:00 - 23:59
1146,2015-07-15,1,"Centro, Avenida das Itaúbas",Centro,Avenida das Itaúbas,,-11.8545723,-55.51015849999999,5,22:00:00,18:00 - 23:59
1147,2015-07-23,1,"Centro, Rua das Rosas",Centro,Rua das Rosas,,-11.8557413,-55.50466770000003,7,22:00:00,18:00 - 23:59
1148,2015-07-24,1,"Jardim das Palmeiras, Rua das Violetas, 2224",Jardim das Palmeiras,Rua das Violetas,2224,-11.8334133,-55.50780359999999,6,22:00:00,18:00 - 23:59
1149,2015-07-29,1,"Jardim das Nações, Canario, 837",Jardim das Nações,Canario,837,-11.859304,-55.5267111,6,22:00:00,18:00 - 23:59
1150,2015-07-28,1,"Centro, Rua Centro Oeste",Centro,Rua Centro Oeste,,,,6,22:10:00,18:00 - 23:59
1151,2015-07-26,1,"Camping Club, Rua Aírton Sena, 60",Camping Club,Rua Aírton Sena,60,,,6,22:15:00,18:00 - 23:59
1152,2015-07-09,1,"Jardim das Violetas, Avenida dos Pinheiros, 449",Jardim das Violetas,Avenida dos Pinheiros,449,-11.8313387,-55.50031369999999,5,22:30:00,18:00 - 23:59
1153,2015-07-18,1,"Jardim Botânico, Avenida das Acácias",Jardim Botânico,Avenida das Acácias,,-11.8589684,-55.50691640000002,3,22:30:00,18:00 - 23:59
1154,2015-07-22,1,"Centro, Avenida Governador Júlio Campos",Centro,Avenida Governador Júlio Campos,,-11.8559949,-55.5040242,6,22:30:00,18:00 - 23:59
1155,2015-07-27,1,"Jardim das Violetas, Avenida André Maggi",Jardim das Violetas,Avenida André Maggi,,-11.8323105,-55.51477269999998,6,22:30:00,18:00 - 23:59
1156,2015-07-30,1,"Jardim Jacarandás, Avenida dos Jacarandás",Jardim Jacarandás,Avenida dos Jacarandás,,-11.8806081,-55.50392039999997,6,22:30:00,18:00 - 23:59
1157,2015-07-28,1,"Zona Rural, BR 163",Zona Rural,BR 163,,-11.8260982,-55.48594630000002,6,22:40:00,18:00 - 23:59
1158,2015-07-02,1,"Jardim das Palmeiras, Rua das Paineiras",Jardim das Palmeiras,Rua das Paineiras,,-11.8419048,-55.508580300000006,6,23:00:00,18:00 - 23:59
1159,2015-07-06,1,"Centro, Rua das Azaléias",Centro,Rua das Azaléias,,-11.8465011,-55.50662820000002,6,23:00:00,18:00 - 23:59
1160,2015-07-17,1,"Jardim Botânico, Rua dos Cedros, 2173",Jardim Botânico,Rua dos Cedros,2173,-11.8637062,-55.52037330000002,3,23:00:00,18:00 - 23:59
1161,2015-07-28,1,"Jardim Novo Horizonte, Rua Antônio Porto",Jardim Novo Horizonte,Rua Antônio Porto,,,,3,23:00:00,18:00 - 23:59
1162,2015-07-29,1,"Comunidade Vitória, Rua Principal",Comunidade Vitória,Rua Principal,,,,8,23:00:00,18:00 - 23:59
1163,2015-07-29,1,"Jardim das Nações, Rua dos Canários, 837",Jardim das Nações,Rua dos Canários,837,-11.859304,-55.5267111,6,23:15:00,18:00 - 23:59
1164,2015-07-22,1,"Centro, Rua das Primaveras",Centro,Rua das Primaveras,,-11.85616516,-55.50011513,6,23:16:00,18:00 - 23:59
1165,2015-07-10,1,"Jardim das Violetas, Rua das Azaléias",Jardim das Violetas,Rua das Azaléias,,-11.835111,-55.50367219999998,6,23:20:00,18:00 - 23:59
1166,2015-07-02,1,"Jardim das Primaveras, Avenida dos Jacarandás",Jardim das Primaveras,Avenida dos Jacarandás,,-11.8414991,-55.49379780000004,6,23:30:00,18:00 - 23:59
1167,2015-07-14,1,"Setor Industrial, Roberto Dorner",Setor Industrial,Roberto Dorner,,,,6,23:30:00,18:00 - 23:59
1168,2015-07-30,1,"Comunidade Vitória, Rua Vitória",Comunidade Vitória,Rua Vitória,,-11.8704255,-55.494996600000036,6,23:30:00,18:00 - 23:59
1169,2015-07-30,1,"Jardim Paulista, Rua Paraíso, 635",Jardim Paulista,Rua Paraíso,635,-11.8910528,-55.51880160000002,6,23:31:00,18:00 - 23:59
1170,2015-07-01,1,"Jardim Jacarandás, Avenida dos Jacarandás, 1108",Jardim Jacarandás,Avenida dos Jacarandás,1108,-11.8528628,-55.49676640000001,3,,
1171,2015-07-06,1,"Zona Rural, Rua João Pedro Moreira de Carvalho",Zona Rural,Rua João Pedro Moreira de Carvalho,,-11.8982529,-55.50460659999999,3,,
1172,2015-07-05,1,"Jardim das Violetas, Rua das Juçaras, 810",Jardim das Violetas,Rua das Juçaras,810,-11.8335737,-55.5096825,3,,
1173,2015-07-07,1,"Jardim das Primaveras, Rua das Primaveras, 5366",Jardim das Primaveras,Rua das Primaveras,5366,-11.8401346,-55.496271999999976,3,,
1174,2015-07-01,1,"Centro, Rua das Avencas",Centro,Rua das Avencas,,-11.8475291,-55.50549030000002,3,,
1175,2015-07-13,1,"Jardim Jacarandás, Rua das Primaveras, 118",Jardim Jacarandás,Rua das Primaveras,118,-11.8862914,-55.50823479999997,3,,
1176,2015-07-15,1,"Jardim Belo Horizonte, Rua dos Araças",Jardim Belo Horizonte,Rua dos Araças,,,,3,,
1177,2015-07-10,1,"Zona Rural, Rua Atlântica",Zona Rural,Rua Atlântica,,-11.8549331,-55.544653400000016,3,,
1178,2015-07-17,1,"Jardim das Violetas, Rua dos Cravos, 5719",Jardim das Violetas,Rua dos Cravos,5719,-11.8317803,-55.50957549999998,3,,
1179,2015-07-17,1,"Centro, Avenida Governador Júlio Campos",Centro,Avenida Governador Júlio Campos,,-11.8559949,-55.5040242,3,,
1180,2015-07-18,1,"Centro, L-2, 71",Centro,L-2,71,-11.4246589,-58.774747400000024,3,,
1181,2015-07-23,1,"Jardim Celeste, Avenida das Sibipirunas, 249",Jardim Celeste,Avenida das Sibipirunas,249,-11.8819177,-55.50863019999997,3,,
1182,2015-07-24,1,"Jardim das Violetas, Avenida dos Ingás, 5544",Jardim das Violetas,Avenida dos Ingás,5544,-11.8312757,-55.511636299999964,3,,
1183,2015-07-23,1,"Jardim Paraíso, Rua das Seringueiras, 2001",Jardim Paraíso,Rua das Seringueiras,2001,-11.8654833,-55.51733839999997,3,,
1184,2015-07-27,1,"Jardim Boa Esperança, Cida Cros",Jardim Boa Esperança,Cida Cros,,,,3,,
1185,2015-07-28,1,"Centro, Avenida dos Jacarandás",Centro,Avenida dos Jacarandás,,-11.8880467,-55.505763900000034,6,,
1186,2015-07-29,1,"Jardim das Violetas, Avenida dos Pinheiros, 2155",Jardim das Violetas,Avenida dos Pinheiros,2155,-11.8339407,-55.48975029999997,3,,
1187,2015-07-27,1,"Centro, Avenida Governador Júlio Campos",Centro,Avenida Governador Júlio Campos,,-11.8559949,-55.5040242,3,,
1188,2015-07-29,1,"Daury Riva, Projetada A",Daury Riva,Projetada A,,,,6,,
1189,2015-07-30,1,"Jardim das Violetas, Rua dos Cravos, 603",Jardim das Violetas,Rua dos Cravos,603,-11.8356519,-55.5106002,3,,
1190,2015-07-30,1,"Zona Rural, Estrada Cirene, 21",Zona Rural,Estrada Cirene,21,-11.9357793,-55.4579344,3,,
1191,2015-07-26,1,"Vila Lobos, Rua Projetada 1",Vila Lobos,Rua Projetada 1,,-11.8318698,-55.48363470000004,3,,
1192,2015-06-01,1,"Setor Industrial Norte, Rua Goiânia, 91B",Setor Industrial Norte,Rua Goiânia,91B,-11.8551934,-55.492631700000004,3,,
1193,2015-06-02,1,"Jardim América, Rua Formosa",Jardim América,Rua Formosa,,-11.8370647,-55.52335849999997,3,,
1194,2015-06-02,1,"Jardim Jacarandás, Avenida dos Jatobás, 490",Jardim Jacarandás,Avenida dos Jatobás,490,-11.8811139,-55.50549360000002,3,,
1195,2015-06-05,1,"Menino Jesus 1, Rua Chico Buarque de Holanda, 144",Menino Jesus 1,Rua Chico Buarque de Holanda,144,-11.8612426,-55.54546570000002,7,,
1196,2015-06-01,1,"Vila Mariana, 14",Vila Mariana,14,,-11.8241883,-55.499966400000005,3,,
1197,2015-06-04,1,"Jardim Imperial, Rua das Margaridas, 412",Jardim Imperial,Rua das Margaridas,412,-11.8459801,-55.51548220000001,3,,
1198,2015-06-09,1,"Sebastião de Matos, Adastreia",Sebastião de Matos,Adastreia,,,,3,,
1199,2015-06-14,1,"Zona Rural, Estrada Sabrina, 612",Zona Rural,Estrada Sabrina,612,-11.9238536,-55.5056467,3,,
1200,2015-06-23,1,"Centro, Avenida Governador Júlio Campos",Centro,Avenida Governador Júlio Campos,,-11.8559949,-55.5040242,3,,
1201,2015-06-26,1,"Setor Industrial, Integraçao",Setor Industrial,Integraçao,,-11.8379336,-55.480634099999975,3,,
1202,2015-06-26,1,"Jardim Ipiranga, Rua Rio Arinos, 393",Jardim Ipiranga,Rua Rio Arinos,393,-11.8898438,-55.50795219999998,3,,
1203,2015-06-27,1,"Jardim das Violetas, Avenida dos Ingás, 5143",Jardim das Violetas,Avenida dos Ingás,5143,-11.8322842,-55.51209240000003,3,,
1204,2015-06-29,1,"Centro, Avenida das Embaúbas, 1757",Centro,Avenida das Embaúbas,1757,-11.8566875,-55.511796300000015,3,,
1205,2015-06-26,1,"Maria Vindilina, Rua Rio Verde, 548",Maria Vindilina,Rua Rio Verde,548,-11.8184624,-55.51306420000003,3,,
1206,2015-06-28,1,"Daury Riva, Projetada J",Daury Riva,Projetada J,,,,3,,
1207,2015-06-10,1,"Setor Industrial Norte, Rua João Pedro Moreira de Carvalho",Setor Industrial Norte,Rua João Pedro Moreira de Carvalho,,-11.8298335,-55.4861391,3,23:50:00,18:00 - 23:59
1208,2015-06-09,1,"Maria Vindilina, Rua Teles Pires",Maria Vindilina,Rua Teles Pires,,-11.8182713,-55.51523479999997,6,23:40:00,18:00 - 23:59
1209,2015-06-24,1,"Jardim das Violetas, Avenida dos Ingás, 4828",Jardim das Violetas,Avenida dos Ingás,4828,-11.8351286,-55.51250920000001,6,23:40:00,18:00 - 23:59
1210,2015-06-24,1,"Jardim das Violetas, Avenida dos Ingás, 4828",Jardim das Violetas,Avenida dos Ingás,4828,-11.8351286,-55.51250920000001,7,23:40:00,18:00 - 23:59
1211,2015-06-04,1,"Jardim das Primaveras, Avenida das Sibipirunas",Jardim das Primaveras,Avenida das Sibipirunas,,-11.84052,-55.497905100000025,3,23:30:00,18:00 - 23:59
1212,2015-06-11,1,"Residencial Gente Feliz, Rua João Pedro Moreira de Carvalho",Residencial Gente Feliz,Rua João Pedro Moreira de Carvalho,,-11.8198974,-55.4841174,3,23:30:00,18:00 - 23:59
1213,2015-06-10,1,"Zona Rural, BR 163",Zona Rural,BR 163,,-11.8260982,-55.48594630000002,3,23:30:00,18:00 - 23:59
1214,2015-06-11,1,"Setor Industrial Norte, Rua João Pedro Moreira de Carvalho",Setor Industrial Norte,Rua João Pedro Moreira de Carvalho,,-11.8298335,-55.4861391,3,23:30:00,18:00 - 23:59
1215,2015-06-14,1,"Centro, Rua dos Cajueiros, 1583",Centro,Rua dos Cajueiros,1583,-11.8493208,-55.507801900000004,3,23:30:00,18:00 - 23:59
1216,2015-06-20,1,"Centro, Praça da Catedral",Centro,Praça da Catedral,,,,3,23:30:00,18:00 - 23:59
1217,2015-06-23,1,"Jardim Jacarandás, Avenida dos Jatobás",Jardim Jacarandás,Avenida dos Jatobás,,-11.8803216,-55.50861609999998,3,23:30:00,18:00 - 23:59
1218,2015-06-25,1,"Jardim das Primaveras, Rua das Primaveras, 6639",Jardim das Primaveras,Rua das Primaveras,6639,-11.8289212,-55.4934154,6,23:30:00,18:00 - 23:59
1219,2015-06-25,1,"Menino Jesus 2, Rua 1, 321",Menino Jesus 2,Rua 1,321,-11.8782688,-55.496942399999966,6,23:20:00,18:00 - 23:59
1220,2015-06-13,1,"Jardim Paraíso 2, Rua das Guabirobas",Jardim Paraíso 2,Rua das Guabirobas,,-11.8713265,-55.51476659999997,3,23:10:00,18:00 - 23:59
1221,2015-06-12,1,"Jardim das Palmeiras, Rua das Dracenas, 274",Jardim das Palmeiras,Rua das Dracenas,274,-11.8433184,-55.50892190000002,3,23:00:00,18:00 - 23:59
1222,2015-06-13,1,"Jardim Paraíso 2, Rua das Guabirobas, 1050",Jardim Paraíso 2,Rua das Guabirobas,1050,-11.869026,-55.52386899999999,3,23:00:00,18:00 - 23:59
1223,2015-06-14,1,"Maria Vindilina 3, Avenida Pantanal, 1333",Maria Vindilina 3,Avenida Pantanal,1333,-11.8165033,-55.5207661,3,23:00:00,18:00 - 23:59
1224,2015-06-12,1,"Setor Industrial Norte, Rua João Pedro Moreira de Carvalho",Setor Industrial Norte,Rua João Pedro Moreira de Carvalho,,-11.8298335,-55.4861391,3,22:45:00,18:00 - 23:59
1225,2015-06-19,1,"Jardim Boa Esperança, Paulo Pan",Jardim Boa Esperança,Paulo Pan,,-11.8354493,-55.52346929999999,5,22:45:00,18:00 - 23:59
1226,2015-06-19,1,"Jardim Boa Esperança, Paulo Pan",Jardim Boa Esperança,Paulo Pan,,-11.8354493,-55.52346929999999,5,22:45:00,18:00 - 23:59
1227,2015-06-12,1,"Setor Industrial, Rua João Pedro Moreira de Carvalho",Setor Industrial,Rua João Pedro Moreira de Carvalho,,-11.8579625,-55.49351619999999,3,22:40:00,18:00 - 23:59
1228,2015-06-28,1,"Jardim Umuarama 1, Rua Filadelfia, 1022",Jardim Umuarama 1,Rua Filadelfia,1022,,,6,22:40:00,18:00 - 23:59
1229,2015-06-30,1,"Jardim Boa Esperança, Paulo Pan",Jardim Boa Esperança,Paulo Pan,,-11.8354493,-55.52346929999999,6,22:40:00,18:00 - 23:59
1230,2015-06-04,1,"Jardim das Palmeiras, Rua dos Marfins, 118",Jardim das Palmeiras,Rua dos Marfins,118,-11.845569,-55.5062135,6,22:30:00,18:00 - 23:59
1231,2015-06-06,1,"Jardim Imperial, Rua dos Marfins",Jardim Imperial,Rua dos Marfins,,-11.8431351,-55.515938500000004,6,22:30:00,18:00 - 23:59
1232,2015-06-07,1,"Jardim Paulista, Rua Mocca, 516",Jardim Paulista,Rua Mocca,516,-11.8894261,-55.51481860000001,3,22:30:00,18:00 - 23:59
1233,2015-06-13,1,"Jardim das Violetas, Avenida dos Pinheiros, 4419",Jardim das Violetas,Avenida dos Pinheiros,4419,-11.8288815,-55.51019439999999,3,22:30:00,18:00 - 23:59
1234,2015-06-19,1,"Camping Club, Tucunaré",Camping Club,Tucunaré,,,,6,22:30:00,18:00 - 23:59
1235,2015-06-23,1,"Jardim Jacarandás, Avenida dos Jacarandás, 785",Jardim Jacarandás,Avenida dos Jacarandás,785,-11.8808835,-55.50413209999999,3,22:30:00,18:00 - 23:59
1236,2015-06-24,1,"São Cristóvão, Rua São Cristóvão",São Cristóvão,Rua São Cristóvão,,-11.8976804,-55.50734679999999,8,22:30:00,18:00 - 23:59
1237,2015-06-02,1,"Centro, Avenida dos Ingás",Centro,Avenida dos Ingás,,-11.8522592,-55.51427030000002,6,22:10:00,18:00 - 23:59
1238,2015-06-13,1,"Centro, Rua dos Salgueiros",Centro,Rua dos Salgueiros,,-11.8489409,-55.50362000000001,7,22:10:00,18:00 - 23:59
1239,2015-06-18,1,"Jardim das Primaveras, Rua das Bilbérgias",Jardim das Primaveras,Rua das Bilbérgias,,-11.8447261,-55.497490500000026,6,22:10:00,18:00 - 23:59
1240,2015-06-27,1,"Jardim Boa Esperança, Rua 11, 228",Jardim Boa Esperança,Rua 11,228,-11.83536391,-55.52623142,2,22:10:00,18:00 - 23:59
1241,2015-06-27,1,"Jardim Boa Esperança, Rua 11, 228",Jardim Boa Esperança,Rua 11,228,-11.83477587,-55.52590955,7,22:10:00,18:00 - 23:59
1242,2015-06-23,1,"Jardim das Violetas, Rua das Azaléias, 01",Jardim das Violetas,Rua das Azaléias,01,-11.8696912,-55.5126573,6,22:05:00,18:00 - 23:59
1243,2015-06-07,1,"Jardim das Violetas, Avenida André Maggi",Jardim das Violetas,Avenida André Maggi,,-11.8323105,-55.51477269999998,6,22:00:00,18:00 - 23:59
1244,2015-06-10,1,"Jardim Umuarama 2 , Rua Principal",Jardim Umuarama 2,Rua Principal,,-11.9161399,-55.54606460000002,6,22:00:00,18:00 - 23:59
1245,2015-06-10,1,"Menino Jesus 2, Rua Grécia",Menino Jesus 2,Rua Grécia,,-11.9005063,-55.49880459999997,6,22:00:00,18:00 - 23:59
1246,2015-06-12,1,"Setor Industrial Norte, Rua João Pedro Moreira de Carvalho",Setor Industrial Norte,Rua João Pedro Moreira de Carvalho,,-11.8298335,-55.4861391,7,22:00:00,18:00 - 23:59
1247,2015-06-11,1,"Setor Industrial Sul, João Moreira de Carvalho",Setor Industrial Sul,João Moreira de Carvalho,,-11.8982529,-55.50460659999999,3,22:00:00,18:00 - 23:59
1248,2015-06-13,1,"Jardim das Palmeiras, Rua das Paineiras, 415",Jardim das Palmeiras,Rua das Paineiras,415,-11.842056,-55.50804579999999,6,22:00:00,18:00 - 23:59
1249,2015-06-15,1,"Jardim das Violetas, Avenida dos Ingás",Jardim das Violetas,Avenida dos Ingás,,-11.8326996,-55.51217559999998,6,22:00:00,18:00 - 23:59
1250,2015-06-21,1,"Centro, Avenida Governador Júlio Campos, 1115",Centro,Avenida Governador Júlio Campos,1115,-11.855634,-55.50552449999998,3,22:00:00,18:00 - 23:59
1251,2015-06-19,1,"Setor Industrial, Rua Colonizador Ênio Pipino",Setor Industrial,Rua Colonizador Ênio Pipino,,-11.8580573,-55.495394499999975,3,22:00:00,18:00 - 23:59
1252,2015-06-23,1,"Centro, Rua das Azaléias",Centro,Rua das Azaléias,,-11.8465011,-55.50662820000002,6,22:00:00,18:00 - 23:59
1253,2015-06-24,1,"Jardim das Oliveiras, Rua das Oliveiras, 746",Jardim das Oliveiras,Rua das Oliveiras,746,-11.8258084,-55.50647859999998,7,22:00:00,18:00 - 23:59
1254,2015-06-26,1,"Jardim das Violetas, Avenida dos Ingás",Jardim das Violetas,Avenida dos Ingás,,-11.8326996,-55.51217559999998,6,22:00:00,18:00 - 23:59
1255,2015-06-10,1,"Menino Jesus 2, Rua Grécia",Menino Jesus 2,Rua Grécia,,-11.9005063,-55.49880459999997,6,21:50:00,18:00 - 23:59
1256,2015-06-16,1,"Centro, Rua das Avencas",Centro,Rua das Avencas,,-11.8475291,-55.50549030000002,2,21:40:00,18:00 - 23:59
1257,2015-06-03,1,"Centro, Rua dos Salgueiros, 38",Centro,Rua dos Salgueiros,38,-11.8499088,-55.50384819999999,6,21:30:00,18:00 - 23:59
1258,2015-06-04,1,"Jardim das Azaléias, Rua dos Narcísios, 310",Jardim das Azaléias,Rua dos Narcísios,310,-11.8219791,-55.50781770000003,3,21:30:00,18:00 - 23:59
1259,2015-06-17,1,"Jardim Boa Esperança, Avenida André Maggi",Jardim Boa Esperança,Avenida André Maggi,,-11.8386366,-55.51873269999999,2,21:30:00,18:00 - 23:59
1260,2015-06-17,1,"Vila Juliana, Rua Projetada 10",Vila Juliana,Rua Projetada 10,,-11.8314733,-55.479103399999985,7,21:30:00,18:00 - 23:59
1261,2015-06-20,1,"Jardim Jacarandás, Rua das Primaveras",Jardim Jacarandás,Rua das Primaveras,,-11.87949,-55.5064759,8,21:30:00,18:00 - 23:59
1262,2015-06-27,1,"Jardim Celeste, Rua dos Limoeiros, 638",Jardim Celeste,Rua dos Limoeiros,638,-11.8809988,-55.510395200000005,5,21:30:00,18:00 - 23:59
1263,2015-06-27,1,"Jardim Celeste, Rua dos Limoeiros",Jardim Celeste,Rua dos Limoeiros,,-11.8812051,-55.50965719999999,5,21:30:00,18:00 - 23:59
1264,2015-06-26,1,"Maria Vindilina, Avenida das Águias",Maria Vindilina,Avenida das Águias,,-11.8191851,-55.51483109999998,6,21:30:00,18:00 - 23:59
1265,2015-06-27,1,"Jardim Jacarandás, Avenida dos Jacarandás, 1700",Jardim Jacarandás,Avenida dos Jacarandás,1700,-11.8729953,-55.50179370000001,6,21:30:00,18:00 - 23:59
1266,2015-06-03,1,"Centro, Rua dos Salgueiros",Centro,Rua dos Salgueiros,,-11.8489409,-55.50362000000001,6,21:20:00,18:00 - 23:59
1267,2015-06-16,1,"Jardim Imperial, Avenida das Palmeiras",Jardim Imperial,Avenida das Palmeiras,,-11.8441008,-55.51722059999997,7,21:20:00,18:00 - 23:59
1268,2015-06-14,1,"Distrito Industrial, Rua João Pedro Moreira de Carvalho",Distrito Industrial,Rua João Pedro Moreira de Carvalho,,-11.8880459,-55.50180610000001,3,21:10:00,18:00 - 23:59
1269,2015-06-02,1,"Jardim Imperial, Avenida dos Ingás, 4157",Jardim Imperial,Avenida dos Ingás,4157,-11.840873,-55.51310000000001,6,21:00:00,18:00 - 23:59
1270,2015-06-09,1,"Jardim Imperial, Avenida das Palmeiras, 2640",Jardim Imperial,Avenida das Palmeiras,2640,-11.8431702,-55.51999710000001,5,21:00:00,18:00 - 23:59
1271,2015-06-11,1,"Jardim São Paulo, Rua Carlos Eduardo, 736",Jardim São Paulo,Rua Carlos Eduardo,736,-11.826105,-55.51827730000002,3,21:00:00,18:00 - 23:59
1272,2015-06-21,1,"Jardim das Primaveras, Rua dos Caládios",Jardim das Primaveras,Rua dos Caládios,,-11.8456374,-55.497715700000015,7,21:00:00,18:00 - 23:59
